master_id,expansion,cn,card_type,sub_type,name,rarity,regulation,is_mirror
s11_001_100,S11,001/100,ポケモン,草,コンパン,C,F,False
s11_002_100,S11,002/100,ポケモン,草,モルフォン,U,F,False
s11_003_100,S11,003/100,ポケモン,草,ヒマナッツ,C,F,False
s11_004_100,S11,004/100,ポケモン,草,キマワリ,U,F,False
s11_005_100,S11,005/100,ポケモン,草,タネボー,C,F,False
s11_006_100,S11,006/100,ポケモン,草,コノハナ,U,F,False
s11_007_100,S11,007/100,ポケモン,草,ダーテング,R,F,False
s11_008_100,S11,008/100,ポケモン,草,タマゲタケ,C,F,False
s11_009_100,S11,009/100,ポケモン,草,モロバレル,U,F,False
s11_010_100,S11,010/100,ポケモン,草,アイアント,C,F,False
s11_011_100,S11,011/100,ポケモン,草,ボクレー,C,F,False
s11_012_100,S11,012/100,ポケモン,草,オーロット,R,F,False
s11_013_100,S11,013/100,ポケモン,炎,ロコン,C,F,False
s11_014_100,S11,014/100,ポケモン,炎,キュウコン,C,F,False
s11_015_100,S11,015/100,ポケモン,炎,マグマッグ,C,F,False
s11_016_100,S11,016/100,ポケモン,炎,マグカルゴ,U,F,False
s11_017_100,S11,017/100,ポケモン,炎,マフォクシーV,RR,F,False
s11_018_100,S11,018/100,ポケモン,炎,ヒノヤコマ,C,F,False
s11_019_100,S11,019/100,ポケモン,炎,ファイアロー,U,F,False
s11_020_100,S11,020/100,ポケモン,水,パウワウ,C,F,False
s11_021_100,S11,021/100,ポケモン,水,ジュゴン,U,F,False
s11_022_100,S11,022/100,ポケモン,水,タッツー,C,F,False
s11_023_100,S11,023/100,ポケモン,水,シードラ,U,F,False
s11_024_100,S11,024/100,ポケモン,水,キングドラ,R,F,False
s11_025_100,S11,025/100,ポケモン,水,ホエルコ,C,F,False
s11_026_100,S11,026/100,ポケモン,水,ホエルオー,U,F,False
s11_027_100,S11,027/100,ポケモン,水,ケイコウオ,C,F,False
s11_028_100,S11,028/100,ポケモン,水,ネオラント,U,F,False
s11_029_100,S11,029/100,ポケモン,水,キュレムV,RR,F,False
s11_030_100,S11,030/100,ポケモン,水,キュレムVMAX,RRR,F,False
